seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr3	28390014	28390057	44	*	X0926	152098	28390660	28566632	175973	+	602	upstream	602	ZCWPW2
chr3	31573879	31573894	16	*	X0927	201595	31574491	31677556	103066	+	596	upstream	596	STT3B
chr3	44666637	44666703	67	*	X0930	10168	44666511	44689963	23453	+	0	inside	125	ZNF197
chr3	48481736	48481825	90	*	X0931	51372	48481686	48485537	3852	+	0	inside	49	TMA7
chr3	48481736	48481825	90	*	X0931	79714	48473580	48481529	7950	-	206	upstream	206	CCDC51
chr3	48722960	48723109	150	*	X0932	51517	48711278	48723334	12057	-	0	inside	224	NCKIPSD
chr3	49840980	49841069	90	*	X0934	389119	49840687	49842463	1777	+	0	inside	292	INKA1
chr3	52007984	52008083	100	*	X0940	100526760	52009042	52023218	14177	+	958	upstream	958	ABHD14A-ACY1
chr3	52007984	52008083	100	*	X0940	25864	52009042	52015216	6175	+	958	upstream	958	ABHD14A
chr3	52312795	52313027	233	*	X0941	80335	52288438	52312659	24222	-	135	upstream	135	WDR82
chr3	72496060	72496153	94	*	X0945	23429	72423744	72495774	72031	-	285	upstream	285	RYBP
chr3	141595297	141595367	71	*	X0953	483	141595470	141645382	49913	+	102	upstream	102	ATP1B3
chr3	142443312	142443431	120	*	X0954	7220	142443266	142526729	83464	+	0	inside	45	TRPC1
chr3	156393296	156393389	94	*	X0955	100287227	156390960	156393502	2543	-	0	inside	112	TIPARP-AS1
chr3	159706505	159706593	89	*	X0956	3592	159706623	159713806	7184	+	29	upstream	29	IL12A
chr3	167453181	167453218	38	*	X0957	11235	167401695	167452651	50957	-	529	upstream	529	PDCD10
chr3	167453181	167453218	38	*	X0957	5274	167453432	167543357	89926	+	213	upstream	213	SERPINI1
chr3	172468207	172468248	42	*	X0958	1894	172468475	172539264	70790	+	226	upstream	226	ECT2
chr3	179040595	179040714	120	*	X0959	51193	179040819	179053320	12502	+	104	upstream	104	ZNF639
chr3	183892909	183892968	60	*	X0961	1173	183892634	183901879	9246	+	0	inside	274	AP2M1
chr3	183947301	183947390	90	*	X0962	90113	183948317	183960117	11801	+	926	upstream	926	VWA5B2
chr3	197476617	197476661	45	*	X0966	84248	197476424	197511317	34894	+	0	inside	192	FYTTD1
chr3	197476617	197476661	45	*	X0966	9711	197398259	197476568	78310	-	48	upstream	48	RUBCN
chr3	197477007	197477096	90	*	X0967	9711	197398259	197476568	78310	-	438	upstream	438	RUBCN
chr3	197477157	197477235	79	*	X0968	9711	197398259	197476568	78310	-	588	upstream	588	RUBCN
chr4	668017	668061	45	*	X0969	521	666225	668127	1903	-	0	inside	65	ATP5ME
chr4	6675659	6675679	21	*	X0972	93622	6675821	6677774	1954	+	141	upstream	141	LOC93622
chr4	7070148	7070190	43	*	X0973	80273	7061780	7069800	8021	-	347	upstream	347	GRPEL1
chr4	38665653	38665752	100	*	X0975	51274	38665790	38703129	37340	+	37	upstream	37	KLF3
chr4	38666209	38666403	195	*	X0976	79667	38614322	38666430	52109	-	0	inside	26	KLF3-AS1
chr4	39640333	39640452	120	*	X0977	201895	39552546	39640481	87936	-	0	inside	28	SMIM14
chr4	40058327	40058405	79	*	X0978	55728	40058524	40159872	101349	+	118	upstream	118	N4BP2
chr4	71553809	71553848	40	*	X0979	57050	71554196	71556268	2073	+	347	upstream	347	UTP3
chr4	71570355	71570469	115	*	X0980	22902	71570654	71674336	103683	+	184	upstream	184	RUFY3
chr4	71705624	71705663	40	*	X0981	2926	71681499	71705627	24129	-	0	overlapStart	0	GRSF1
chr4	71768005	71768066	62	*	X0982	92597	71768057	71853891	85835	+	0	overlapStart	0	MOB1B
chr4	78740923	78741047	125	*	X0984	246175	78634541	78740544	106004	-	378	upstream	378	CNOT6L
chr4	122745184	122745318	135	*	X0988	890	122737599	122745088	7490	-	95	upstream	95	CCNA2
chr4	144257844	144257851	8	*	X0990	2549	144257983	144395718	137736	+	131	upstream	131	GAB1
chr4	144257894	144257948	55	*	X0991	2549	144257983	144395718	137736	+	34	upstream	34	GAB1
chr4	148653155	148653274	120	*	X0993	79658	148653453	148993927	340475	+	178	upstream	178	ARHGAP10
chr4	183838960	183839049	90	*	X1004	1635	183811244	183838630	27387	-	329	upstream	329	DCTD
chr5	443088	443192	105	*	X1005	11336	443334	467409	24076	+	141	upstream	141	EXOC3
chr5	443088	443192	105	*	X1005	116349	441643	443258	1616	-	0	inside	65	EXOC3-AS1
chr5	14582166	14582360	195	*	X1010	54491	14581891	14616287	34397	+	0	inside	274	OTULINL
chr5	14872181	14872184	4	*	X1011	56172	14704909	14871887	166979	-	293	upstream	293	ANKH
chr5	16617249	16617362	114	*	X1012	54463	16473147	16617167	144021	-	81	upstream	81	RETREG1
chr5	31639557	31639676	120	*	X1013	23037	31639517	32111038	471522	+	0	inside	39	PDZD2
chr5	55290349	55290438	90	*	X1017	441072	55290995	55299475	8481	+	556	upstream	556	FLJ31104
chr5	71616329	71616448	120	*	X1018	23107	71515236	71616084	100849	-	244	upstream	244	MRPS27
chr5	71616329	71616448	120	*	X1018	79810	71616200	71656038	39839	+	0	inside	128	PTCD2
chr5	72251863	72251889	27	*	X1020	115548	72251808	72386349	134542	+	0	inside	54	FCHO2
chr5	76011760	76011806	47	*	X1022	2149	76011868	76031595	19728	+	61	upstream	61	F2R
chr5	76011864	76011909	46	*	X1023	2149	76011868	76031595	19728	+	0	overlapStart	0	F2R
chr5	76382440	76382565	126	*	X1024	728723	76382623	76444176	61554	+	57	upstream	57	ZBED3-AS1
chr5	77944590	77944622	33	*	X1026	10184	77781038	77944648	163611	-	0	inside	25	LHFPL2
chr5	79950812	79950850	39	*	X1027	1719	79922045	79950800	28756	-	11	upstream	11	DHFR
chr5	109025237	109025303	67	*	X1033	4124	109025156	109203429	178274	+	0	inside	80	MAN2A1
chr5	112043241	112043360	120	*	X1036	324	112043202	112181936	138735	+	0	inside	38	APC
chr5	115420871	115421020	150	*	X1038	51397	115420727	115628978	208252	+	0	inside	143	COMMD10
chr5	122110754	122110882	129	*	X1039	6643	122110691	122170234	59544	+	0	inside	62	SNX2
chr5	134074175	134074180	6	*	X1042	819	134074170	134087850	13681	+	0	inside	4	CAMLG
chr5	137688406	137688420	15	*	X1043	51780	137688285	137772716	84432	+	0	inside	120	KDM3B
chr5	139493366	139493498	133	*	X1047	5813	139493708	139499001	5294	+	209	upstream	209	PURA
chr5	141488261	141488365	105	*	X1048	80762	141488324	141534008	45685	+	0	overlapStart	0	NDFIP1
chr5	142149367	142149471	105	*	X1049	23092	142150292	142608572	458281	+	820	upstream	820	ARHGAP26
chr5	151138014	151138052	39	*	X1051	475	151122383	151138210	15828	-	0	inside	157	ATOX1
chr5	156693222	156693296	75	*	X1052	26999	156693091	156822606	129516	+	0	inside	130	CYFIP2
chr5	171710493	171710630	138	*	X1053	92181	171636650	171710795	74146	-	0	inside	164	UBTD2
chr5	171711445	171711590	146	*	X1054	92181	171636650	171710795	74146	-	649	upstream	649	UBTD2
chr5	171881039	171881428	390	*	X1055	285590	171760503	171881527	121025	-	0	inside	98	SH3PXD2B
chr5	176433698	176433717	20	*	X1056	51720	176332006	176433795	101790	-	0	inside	77	UIMC1
chr5	176873212	176873316	105	*	X1058	80758	176873796	176883287	9492	+	479	upstream	479	PRR7
chr5	177540802	177540993	192	*	X1059	23138	177540556	177553107	12552	+	0	inside	245	N4BP3
chr5	179921503	179921661	159	*	X1062	57472	179921417	180005353	83937	+	0	inside	85	CNOT6
chr5	180688225	180688271	47	*	X1067	100507602	180688213	180699308	11096	+	0	inside	11	TRIM52-AS1
chr5	180688225	180688271	47	*	X1067	84851	180683386	180688119	4734	-	105	upstream	105	TRIM52
chr6	12012887	12013078	192	*	X1072	3096	12012724	12165232	152509	+	0	inside	162	HIVEP1
chr6	16761448	16761672	225	*	X1075	6310	16299343	16761721	462379	-	0	inside	48	ATXN1
chr6	16761898	16761987	90	*	X1076	6310	16299343	16761721	462379	-	176	upstream	176	ATXN1
chr6	16762063	16762212	150	*	X1077	6310	16299343	16761721	462379	-	341	upstream	341	ATXN1
chr6	17600557	17600582	26	*	X1078	51439	17600518	17611950	11433	+	0	inside	38	FAM8A1
chr6	18264956	18265104	149	*	X1079	7913	18224400	18264799	40400	-	156	upstream	156	DEK
chr6	26021905	26022024	120	*	X1081	8359	26021907	26022278	372	+	0	overlapStart	0	H4C1
chr6	26383561	26383740	180	*	X1082	10385	26383324	26395100	11777	+	0	inside	236	BTN2A2
chr6	26458387	26458532	146	*	X1083	11120	26458153	26476849	18697	+	0	inside	233	BTN2A1
chr6	28193163	28193282	120	*	X1084	7746	28193029	28201264	8236	+	0	inside	133	ZSCAN9
chr6	34217046	34217119	74	*	X1098	221491	34214157	34216904	2748	-	141	upstream	141	SMIM29
chr6	35310290	35310315	26	*	X1099	5467	35310335	35395968	85634	+	19	upstream	19	PPARD
chr6	35772869	35772956	88	*	X1101	222662	35773071	35791852	18782	+	114	upstream	114	LHFPL5
chr6	37665881	37665910	30	*	X1104	266727	37600284	37665766	65483	-	114	upstream	114	MDGA1
chr6	41747915	41747930	16	*	X1107	10817	41737914	41747630	9717	-	284	upstream	284	FRS3
chr6	41747915	41747930	16	*	X1107	29964	41748500	41757634	9135	+	569	upstream	569	PRICKLE4
chr6	41754383	41754472	90	*	X1108	100188893	41754178	41757634	3457	+	0	inside	204	TOMM6
chr6	45345786	45345803	18	*	X1113	8464	44777054	45345788	568735	-	0	overlapStart	0	SUPT3H
chr6	47445670	47445804	135	*	X1114	23607	47445525	47594996	149472	+	0	inside	144	CD2AP
chr6	70506806	70506824	19	*	X1116	55788	70385641	70507049	121409	-	0	inside	224	LMBRD1
chr6	86304109	86304183	75	*	X1117	57231	86215215	86303629	88415	-	479	upstream	479	SNX14
chr6	122792546	122792566	21	*	X1119	5570	122793062	123047518	254457	+	495	upstream	495	PKIB
chr6	138725537	138725544	8	*	X1121	23593	138725336	138734582	9247	+	0	inside	200	HEBP2
chr6	143267242	143267346	105	*	X1123	3097	143072604	143266338	193735	-	903	upstream	903	HIVEP2
chr6	143267692	143267811	120	*	X1124	3097	143072604	143266338	193735	-	1353	upstream	1353	HIVEP2
chr6	144471886	144472005	120	*	X1126	8676	144471654	144513076	41423	+	0	inside	231	STX11
chr6	150185877	150185905	29	*	X1127	84918	150139894	150185480	45587	-	396	upstream	396	LRP11
chr6	150326037	150326117	81	*	X1129	646024	150319155	150326280	7126	-	0	inside	162	RAET1K
chr6	158402823	158402856	34	*	X1132	8871	158402888	158520207	117320	+	31	upstream	31	SYNJ2
chr7	1610189	1610216	28	*	X1133	84262	1606970	1609668	2699	-	520	upstream	520	PSMG3
chr7	2595448	2595461	14	*	X1137	221927	2577444	2595392	17949	-	55	upstream	55	BRAT1
chr7	5230115	5230309	195	*	X1139	26100	5229835	5273486	43652	+	0	inside	279	WIPI2
chr7	44084303	44084341	39	*	X1153	28988	44084239	44101315	17077	+	0	inside	63	DBNL
chr7	66459819	66459893	75	*	X1154	55253	66461792	66704507	242716	+	1898	upstream	1898	TYW1
chr7	72993265	72993276	12	*	X1155	26608	72983277	72993013	9737	-	251	upstream	251	TBL2
chr7	75678297	75678297	1	*	X1160	51657	75625655	75677321	51667	-	975	upstream	975	STYXL1
chr7	77326380	77326589	210	*	X1162	100505854	77287973	77326662	38690	-	0	inside	72	APTR
chr7	86849031	86849051	21	*	X1163	79161	86825478	86849031	23554	-	0	overlapStart	0	TMEM243
chr7	91875384	91875518	135	*	X1164	54467	91875548	92030698	155151	+	29	upstream	29	ANKIB1
chr7	91875384	91875518	135	*	X1164	889	91828283	91875414	47132	-	0	overlapStart	0	KRIT1
chr7	100081551	100081558	8	*	X1167	222950	100081550	100092424	10875	+	0	inside	0	NYAP1
chr7	100488006	100488119	114	*	X1169	402682	100486344	100487339	996	-	666	upstream	666	UFSP1
chr7	105517031	105517042	12	*	X1174	222255	105245221	105517031	271811	-	0	overlapStart	0	ATXN7L1
chr7	105517031	105517042	12	*	X1174	222256	105517267	105676877	159611	+	224	upstream	224	CDHR3
chr7	105517263	105517280	18	*	X1175	222255	105245221	105517031	271811	-	231	upstream	231	ATXN7L1
chr7	105517263	105517280	18	*	X1175	222256	105517267	105676877	159611	+	0	overlapStart	0	CDHR3
chr7	105517294	105517407	114	*	X1176	222255	105245221	105517031	271811	-	262	upstream	262	ATXN7L1
chr7	105517294	105517407	114	*	X1176	222256	105517267	105676877	159611	+	0	inside	26	CDHR3
chr7	129073530	129073604	75	*	X1179	57464	129074274	129128239	53966	+	669	upstream	669	STRIP2
chr7	139875135	139875258	124	*	X1180	100134229	139877061	139879440	2380	+	1802	upstream	1802	KDM7A-DT
chr7	150756975	150757093	119	*	X1183	1020	150750899	150755052	4154	-	1922	upstream	1922	CDK5
chr7	150924758	150924862	105	*	X1185	10061	150904923	150924317	19395	-	440	upstream	440	ABCF2
chr8	12613403	12613437	35	*	X1187	91694	12579406	12612992	33587	-	410	upstream	410	LONRF1
chr8	22022302	22022411	110	*	X1189	649	22022653	22069840	47188	+	241	upstream	241	BMP1
chr8	22298490	22298624	135	*	X1190	5533	22298483	22398657	100175	+	0	inside	6	PPP3CC
chr8	23081912	23082010	99	*	X1192	389641	23082734	23088439	5706	+	723	upstream	723	LOC389641
chr8	26371684	26371713	30	*	X1197	10687	26362196	26371483	9288	-	200	upstream	200	PNMA2
chr8	26371684	26371713	30	*	X1197	1808	26371709	26515693	143985	+	0	overlapStart	0	DPYSL2
chr8	27472437	27472452	16	*	X1198	1191	27454434	27472328	17895	-	108	upstream	108	CLU
chr8	42948729	42948736	8	*	X1203	84197	42948649	42978323	29675	+	0	inside	79	POMK
chr8	48921244	48921363	120	*	X1204	7336	48920995	48974454	53460	+	0	inside	248	UBE2V2
chr8	57123314	57123395	82	*	X1205	79145	57124315	57131176	6862	+	919	upstream	919	CHCHD7
chr8	73921293	73921397	105	*	X1206	7013	73921097	73959987	38891	+	0	inside	195	TERF1
chr8	86375701	86375709	9	*	X1207	760	86376131	86393721	17591	+	421	upstream	421	CA2
chr8	92053099	92053104	6	*	X1209	55529	92006502	92053203	46702	-	0	inside	98	PIP4P2
chr8	101170515	101170604	90	*	X1211	6674	101170263	101254132	83870	+	0	inside	251	SPAG1
chr8	117886674	117886733	60	*	X1212	644660	117886663	117889107	2445	+	0	inside	10	RAD21-AS1
chr8	117886764	117886834	71	*	X1213	5885	117858173	117887105	28933	-	0	inside	270	RAD21
chr8	117886764	117886834	71	*	X1213	644660	117886663	117889107	2445	+	0	inside	100	RAD21-AS1
chr8	125385024	125385041	18	*	X1218	157378	125323159	125384940	61782	-	83	upstream	83	TMEM65
chr8	141646176	141646191	16	*	X1219	27161	141541264	141645646	104383	-	529	upstream	529	AGO2
chr8	143750689	143750793	105	*	X1220	8000	143751726	143764145	12420	+	932	upstream	932	PSCA
chr8	143751034	143751151	118	*	X1221	8000	143751726	143764145	12420	+	574	upstream	574	PSCA
chr8	143751034	143751151	118	*	X1221	8629	143738874	143751401	12528	-	0	inside	249	JRK
chr8	144100196	144100345	150	*	X1222	100133669	144063448	144099807	36360	-	388	upstream	388	LY6E-DT
chr8	144100196	144100345	150	*	X1222	4061	144099902	144103827	3926	+	0	inside	293	LY6E
chr8	144897548	144897599	52	*	X1224	23513	144873090	144897549	24460	-	0	overlapStart	0	SCRIB
chr8	145051394	145051498	105	*	X1226	5339	144989321	145050913	61593	-	480	upstream	480	PLEC
chr8	145734119	145734148	30	*	X1228	113655	145734552	145736589	2038	+	403	upstream	403	MFSD3
chr8	146052222	146052341	120	*	X1229	7553	146052903	146072894	19992	+	561	upstream	561	ZNF7
chr8	146127802	146127813	12	*	X1230	28991	146065829	146126846	61018	-	955	upstream	955	COMMD5
chr8	146127802	146127813	12	*	X1230	58500	146102336	146126846	24511	-	955	upstream	955	ZNF250
chr8	146127873	146127936	64	*	X1231	28991	146065829	146126846	61018	-	1026	upstream	1026	COMMD5
chr8	146127873	146127936	64	*	X1231	58500	146102336	146126846	24511	-	1026	upstream	1026	ZNF250
chr9	3526091	3526103	13	*	X1232	5991	3224647	3525983	301337	-	107	upstream	107	RFX3
chr9	3526113	3526172	60	*	X1233	5991	3224647	3525983	301337	-	129	upstream	129	RFX3
chr9	3526307	3526406	100	*	X1234	5991	3224647	3525983	301337	-	323	upstream	323	RFX3
chr9	19230267	19230345	79	*	X1235	55667	19230763	19374137	143375	+	417	upstream	417	DENND4C
chr9	33447520	33447639	120	*	X1236	360	33441152	33447631	6480	-	0	overlapStart	0	AQP3
chr9	33447790	33447879	90	*	X1237	360	33441152	33447631	6480	-	158	upstream	158	AQP3
chr9	37753786	37753980	195	*	X1240	158234	37753802	37778969	25168	+	0	overlapStart	0	TRMT10B
chr9	78505593	78505616	24	*	X1242	5125	78505560	78977255	471696	+	0	inside	32	PCSK5
chr9	79009335	79009356	22	*	X1243	55312	79000433	79009444	9012	-	0	inside	87	RFK
chr9	95527770	95527859	90	*	X1245	23299	95473645	95527083	53439	-	686	upstream	686	BICD2
chr9	101866952	101867065	114	*	X1247	7046	101867412	101916473	49062	+	346	upstream	346	TGFBR1
chr9	103189301	103189390	90	*	X1248	91283	103189495	103214016	24522	+	104	upstream	104	MSANTD3
chr9	116638833	116638967	135	*	X1250	114991	116638562	116818875	180314	+	0	inside	270	ZNF618
chr9	116917757	116917826	70	*	X1251	85301	116918231	117072975	154745	+	404	upstream	404	COL27A1
chr9	127533201	127533281	81	*	X1253	2649	127284703	127533576	248874	-	0	inside	294	NR6A1
chr9	129622524	129622643	120	*	X1254	403341	129622944	129648156	25213	+	300	upstream	300	ZBTB34
chr9	130547443	130547549	107	*	X1255	100616250	130548112	130548286	175	+	562	upstream	562	MIR3960
chr9	130547443	130547549	107	*	X1255	1025	130548305	130553052	4748	+	755	upstream	755	CDK9
chr9	139940662	139940781	120	*	X1264	56654	139933909	139940676	6768	-	0	overlapStart	0	NPDC1
chrX	24168533	24168537	5	*	X1267	100873922	24164342	24167771	3430	-	761	upstream	761	ZFX-AS1
chrX	40506466	40506534	69	*	X1268	159013	40486173	40506819	20647	-	0	inside	284	CXorf38
chrX	41782076	41782188	113	*	X1269	8573	41374189	41782287	408099	-	0	inside	98	CASK
chrX	41782264	41782383	120	*	X1270	8573	41374189	41782287	408099	-	0	overlapStart	0	CASK
chrX	46771799	46771862	64	*	X1272	9767	46771736	46920641	148906	+	0	inside	62	JADE3
chrX	48398180	48398300	121	*	X1273	4943	48398075	48420997	22923	+	0	inside	104	TBC1D25
chrX	48398316	48398340	25	*	X1274	4943	48398075	48420997	22923	+	0	inside	240	TBC1D25
chrX	69353227	69353331	105	*	X1278	3476	69353299	69386173	32875	+	0	overlapStart	0	IGBP1
chrX	77165900	77166035	136	*	X1280	538	77166194	77305892	139699	+	158	upstream	158	ATP7A
chrX	102942434	102942482	49	*	X1281	340544	102942212	102947484	5273	+	0	inside	221	MORF4L2-AS1
chrX	103410992	103411010	19	*	X1282	139231	103411156	103440582	29427	+	145	upstream	145	FAM199X
chrX	153991296	153991400	105	*	X1284	1736	153991031	154005964	14934	+	0	inside	264	DKC1
chrX	154444401	154444492	92	*	X1285	7411	154444701	154468098	23398	+	208	upstream	208	VBP1
