seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	42148203	42148320	118	*	X12865	92579	42148098	42153712	5615	+	0	inside	104	G6PC3
chr17	42200625	42200729	105	*	X12874	10014	42154121	42201014	46894	-	0	inside	284	HDAC5
chr17	42201013	42201132	120	*	X12875	10014	42154121	42201014	46894	-	0	overlapStart	0	HDAC5
chr17	42247962	42248019	58	*	X12878	92591	42248074	42256451	8378	+	54	upstream	54	ASB16
chr17	42264052	42264141	90	*	X12879	79089	42264354	42269099	4746	+	212	upstream	212	TMUB2
chr17	42264052	42264141	90	*	X12879	339201	42253342	42264085	10744	-	0	overlapStart	0	ASB16-AS1
chr17	42264487	42264591	105	*	X12880	79089	42264354	42269099	4746	+	0	inside	132	TMUB2
chr17	42264487	42264591	105	*	X12880	339201	42253342	42264085	10744	-	401	upstream	401	ASB16-AS1
chr17	42275497	42275586	90	*	X12881	56970	42269173	42275529	6357	-	0	overlapStart	0	ATXN7L3
chr17	42276097	42276246	150	*	X12882	56970	42269173	42275529	6357	-	567	upstream	567	ATXN7L3
chr17	42276731	42276891	161	*	X12883	56970	42269173	42275529	6357	-	1201	upstream	1201	ATXN7L3
chr17	42276937	42277176	240	*	X12884	56970	42269173	42275529	6357	-	1407	upstream	1407	ATXN7L3
chr17	42277267	42277401	135	*	X12885	56970	42269173	42275529	6357	-	1737	upstream	1737	ATXN7L3
chr17	42277509	42277538	30	*	X12886	56970	42269173	42275529	6357	-	1979	upstream	1979	ATXN7L3
chr17	42299239	42299388	150	*	X12894	7343	42282401	42298994	16594	-	244	upstream	244	UBTF
chr17	42384904	42385008	105	*	X12895	10900	42385927	42396038	10112	+	918	upstream	918	RUNDC3A
chr17	42385564	42385683	120	*	X12896	10900	42385927	42396038	10112	+	243	upstream	243	RUNDC3A
chr17	42386119	42386253	135	*	X12897	10900	42385927	42396038	10112	+	0	inside	191	RUNDC3A
chr17	42404049	42404075	27	*	X12905	51629	42396993	42402217	5225	-	1831	upstream	1831	SLC25A39
chr17	42441053	42441352	300	*	X12912	284069	42431101	42441235	10135	-	0	overlapStart	0	FAM171A2
chr17	42580745	42580819	75	*	X12916	23131	42472645	42580957	108313	-	0	inside	137	GPATCH8
chr17	42633711	42633815	105	*	X12919	2535	42634812	42638630	3819	+	996	upstream	996	FZD2
chr17	42634643	42634852	210	*	X12920	2535	42634812	42638630	3819	+	0	overlapStart	0	FZD2
chr17	42635027	42635107	81	*	X12921	2535	42634812	42638630	3819	+	0	inside	214	FZD2
chr17	42733771	42733949	179	*	X12923	284071	42733762	42755658	21897	+	0	inside	8	MEIOC
chr17	42767715	42767774	60	*	X12926	124808	42754805	42767165	12361	-	549	upstream	549	CCDC43
chr17	42836222	42836244	23	*	X12927	4185	42836568	42859214	22647	+	323	upstream	323	ADAM11
chr17	42836515	42836551	37	*	X12928	4185	42836568	42859214	22647	+	16	upstream	16	ADAM11
chr17	43025017	43025121	105	*	X12936	146909	43002079	43025079	23001	-	0	overlapStart	0	KIF18B
chr17	43045598	43045721	124	*	X12939	10882	43037061	43045644	8584	-	0	overlapStart	0	C1QL1
chr17	43045931	43046078	148	*	X12940	10882	43037061	43045644	8584	-	286	upstream	286	C1QL1
chr17	43046124	43046303	180	*	X12941	10882	43037061	43045644	8584	-	479	upstream	479	C1QL1
chr17	43209897	43209914	18	*	X12949	79777	43209967	43221543	11577	+	52	upstream	52	ACBD4
chr17	43209897	43209914	18	*	X12949	113026	43189008	43209891	20884	-	5	upstream	5	PLCD3
chr17	43209988	43210031	44	*	X12950	79777	43209967	43221543	11577	+	0	inside	20	ACBD4
chr17	43209988	43210031	44	*	X12950	113026	43189008	43209891	20884	-	96	upstream	96	PLCD3
chr17	43210107	43210211	105	*	X12951	79777	43209967	43221543	11577	+	0	inside	139	ACBD4
chr17	43210107	43210211	105	*	X12951	113026	43189008	43209891	20884	-	215	upstream	215	PLCD3
chr17	43210317	43210421	105	*	X12952	113026	43189008	43209891	20884	-	425	upstream	425	PLCD3
chr17	43224481	43224585	105	*	X12956	10614	43224684	43229468	4785	+	98	upstream	98	HEXIM1
chr17	43224826	43224930	105	*	X12957	10614	43224684	43229468	4785	+	0	inside	141	HEXIM1
chr17	43238311	43238415	105	*	X12961	124790	43238264	43247406	9143	+	0	inside	46	HEXIM2
chr17	43298992	43299141	150	*	X12964	752	43299292	43324686	25395	+	150	upstream	150	FMNL1
chr17	43299187	43299396	210	*	X12965	752	43299292	43324686	25395	+	0	overlapStart	0	FMNL1
chr17	43324410	43324559	150	*	X12968	100133991	43325303	43345997	20695	+	743	upstream	743	MAP3K14-AS1
chr17	43324875	43325009	135	*	X12969	100133991	43325303	43345997	20695	+	293	upstream	293	MAP3K14-AS1
chr17	43325460	43325551	92	*	X12970	100133991	43325303	43345997	20695	+	0	inside	156	MAP3K14-AS1
chr17	43339217	43339336	120	*	X12971	124783	43331760	43339479	7720	-	0	inside	142	SPATA32
chr17	43394220	43394354	135	*	X12972	9020	43340488	43394414	53927	-	0	inside	59	MAP3K14
chr17	43395244	43395363	120	*	X12973	9020	43340488	43394414	53927	-	829	upstream	829	MAP3K14
chr17	44895795	44895850	56	*	X13015	7473	44839872	44896126	56255	-	0	inside	275	WNT3
chr17	44928731	44928732	2	*	X13019	7484	44928968	44964096	35129	+	235	upstream	235	WNT9B
chr17	44928866	44929195	330	*	X13020	7484	44928968	44964096	35129	+	0	overlapStart	0	WNT9B
chr17	45331056	45331160	105	*	X13026	3690	45331208	45421658	90451	+	47	upstream	47	ITGB3
chr17	45726619	45726738	120	*	X13033	3837	45727204	45761004	33801	+	465	upstream	465	KPNB1
chr17	45726784	45726873	90	*	X13034	3837	45727204	45761004	33801	+	330	upstream	330	KPNB1
chr17	45726949	45727055	107	*	X13035	3837	45727204	45761004	33801	+	148	upstream	148	KPNB1
chr17	45727204	45727383	180	*	X13036	3837	45727204	45761004	33801	+	0	inside	0	KPNB1
chr17	45727444	45727563	120	*	X13037	3837	45727204	45761004	33801	+	0	inside	239	KPNB1
chr17	45771346	45771380	35	*	X13040	9755	45772630	45789429	16800	+	1249	upstream	1249	TBKBP1
chr17	45771520	45771753	234	*	X13041	9755	45772630	45789429	16800	+	876	upstream	876	TBKBP1
chr17	45771799	45771903	105	*	X13042	9755	45772630	45789429	16800	+	726	upstream	726	TBKBP1
chr17	45772039	45772353	315	*	X13043	9755	45772630	45789429	16800	+	276	upstream	276	TBKBP1
chr17	45810530	45810624	95	*	X13048	30009	45810610	45823485	12876	+	0	overlapStart	0	TBX21
chr17	45899132	45899236	105	*	X13051	114881	45884733	45899147	14415	-	0	overlapStart	0	OSBPL7
chr17	45899387	45899491	105	*	X13052	114881	45884733	45899147	14415	-	239	upstream	239	OSBPL7
chr17	45909032	45909136	105	*	X13053	90506	45908993	45915079	6087	+	0	inside	38	LRRC46
chr17	45909032	45909136	105	*	X13053	124995	45900638	45908907	8270	-	124	upstream	124	MRPL10
chr17	45918287	45918526	240	*	X13054	90507	45915047	45918699	3653	-	0	inside	172	SCRN2
chr17	45973786	45973950	165	*	X13058	6668	45973516	46006323	32808	+	0	inside	269	SP2
chr17	46114926	46115131	206	*	X13064	406943	46114527	46114613	87	-	312	upstream	312	MIR152
chr17	46114926	46115131	206	*	X13064	51226	46103533	46115152	11620	-	0	inside	20	COPZ2
chr17	46125671	46125805	135	*	X13065	4779	46125686	46138907	13222	+	0	overlapStart	0	NFE2L1
chr17	46125851	46126315	465	*	X13066	4779	46125686	46138907	13222	+	0	inside	164	NFE2L1
chr17	46185200	46185304	105	*	X13073	29916	46184911	46200105	15195	+	0	inside	288	SNX11
chr17	46507478	46507565	88	*	X13074	8631	46210802	46507594	296793	-	0	inside	28	SKAP1
chr17	46507660	46507762	103	*	X13075	8631	46210802	46507594	296793	-	65	upstream	65	SKAP1
chr17	46655788	46655803	16	*	X13080	3214	46652869	46655743	2875	-	44	upstream	44	HOXB4
chr17	46800726	46800946	221	*	X13084	360205	46800542	46802119	1578	+	0	inside	183	PRAC2
chr17	46800726	46800946	221	*	X13084	84366	46799082	46799882	801	-	843	upstream	843	PRAC1
chr17	46806437	46806505	69	*	X13085	10481	46802127	46806111	3985	-	325	upstream	325	HOXB13
chr17	46894059	46894298	240	*	X13086	284076	46839593	46894469	54877	-	0	inside	170	TTLL6
chr17	46894337	46894486	150	*	X13087	284076	46839593	46894469	54877	-	0	overlapStart	0	TTLL6
chr17	46895672	46895818	147	*	X13088	284076	46839593	46894469	54877	-	1202	upstream	1202	TTLL6
chr17	46970140	46970379	240	*	X13089	516	46970148	46973232	3085	+	0	overlapStart	0	ATP5MC1
chr17	46970395	46970544	150	*	X13090	516	46970148	46973232	3085	+	0	inside	246	ATP5MC1
chr17	47022034	47022093	60	*	X13094	11267	47007459	47022154	14696	-	0	inside	60	SNF8
chr17	47209974	47210093	120	*	X13105	124872	47209822	47247351	37530	+	0	inside	151	B4GALNT2
chr17	47307711	47307830	120	*	X13112	162466	47300732	47308128	7397	-	0	inside	297	PHOSPHO1
chr17	47308307	47308426	120	*	X13113	162466	47300732	47308128	7397	-	178	upstream	178	PHOSPHO1
chr17	47439579	47439713	135	*	X13117	22834	47366568	47439835	73268	-	0	inside	121	ZNF652
chr17	47572188	47572318	131	*	X13123	4804	47572655	47592382	19728	+	336	upstream	336	NGFR
chr17	47572529	47572577	49	*	X13124	4804	47572655	47592382	19728	+	77	upstream	77	NGFR
chr17	47572627	47572678	52	*	X13125	4804	47572655	47592382	19728	+	0	overlapStart	0	NGFR
chr17	47653393	47653542	150	*	X13130	11248	47653298	47661171	7874	+	0	inside	94	NXPH3
chr17	47755161	47755295	135	*	X13135	8405	47676246	47755525	79280	-	0	inside	229	SPOP
chr17	48046594	48046743	150	*	X13146	1748	48046562	48052323	5762	+	0	inside	31	DLX4
chr17	48046748	48046867	120	*	X13147	1748	48046562	48052323	5762	+	0	inside	185	DLX4
chr17	48132629	48132733	105	*	X13152	3675	48133340	48167849	34510	+	606	upstream	606	ITGA3
chr17	48133364	48133498	135	*	X13153	3675	48133340	48167849	34510	+	0	inside	23	ITGA3
chr17	48133364	48133498	135	*	X13153	284080	48127713	48133103	5391	-	260	upstream	260	PICART1
chr17	48207013	48207207	195	*	X13159	201191	48188673	48207246	18574	-	0	inside	38	SAMD14
chr17	48207343	48207400	58	*	X13160	201191	48188673	48207246	18574	-	96	upstream	96	SAMD14
chr17	48207458	48207552	95	*	X13161	201191	48188673	48207246	18574	-	211	upstream	211	SAMD14
chr17	48207927	48208076	150	*	X13162	201191	48188673	48207246	18574	-	680	upstream	680	SAMD14
chr17	48208362	48208466	105	*	X13163	201191	48188673	48207246	18574	-	1115	upstream	1115	SAMD14
chr17	48227812	48227976	165	*	X13168	84687	48211101	48227877	16777	-	0	overlapStart	0	PPP1R9B
chr17	48228052	48228186	135	*	X13169	84687	48211101	48227877	16777	-	174	upstream	174	PPP1R9B
chr17	48228247	48228441	195	*	X13170	84687	48211101	48227877	16777	-	369	upstream	369	PPP1R9B
chr17	48228502	48228606	105	*	X13171	84687	48211101	48227877	16777	-	624	upstream	624	PPP1R9B
chr17	48228999	48229088	90	*	X13172	84687	48211101	48227877	16777	-	1121	upstream	1121	PPP1R9B
chr17	48229239	48229253	15	*	X13173	84687	48211101	48227877	16777	-	1361	upstream	1361	PPP1R9B
chr17	48229749	48229836	88	*	X13174	84687	48211101	48227877	16777	-	1871	upstream	1871	PPP1R9B
chr17	48347724	48347828	105	*	X13182	162461	48348767	48358846	10080	+	938	upstream	938	TMEM92
chr17	48449591	48449695	105	*	X13187	146956	48450581	48458820	8240	+	885	upstream	885	EME1
chr17	48474971	48475075	105	*	X13189	55379	48458594	48474914	16321	-	56	upstream	56	LRRC59
chr17	48503383	48503468	86	*	X13190	80221	48503519	48552200	48682	+	50	upstream	50	ACSF2
chr17	48503525	48503555	31	*	X13191	80221	48503519	48552200	48682	+	0	inside	5	ACSF2
chr17	48546741	48546826	86	*	X13193	1101	48541853	48546227	4375	-	513	upstream	513	CHAD
chr17	48585531	48585695	165	*	X13195	84073	48585745	48608862	23118	+	49	upstream	49	MYCBPAP
chr17	48609584	48609913	330	*	X13197	55040	48610048	48621111	11064	+	134	upstream	134	EPN3
chr17	48610311	48610550	240	*	X13198	55040	48610048	48621111	11064	+	0	inside	262	EPN3
chr17	48637426	48637528	103	*	X13200	8913	48638429	48704832	66404	+	900	upstream	900	CACNA1G
chr17	48638129	48638443	315	*	X13201	8913	48638429	48704832	66404	+	0	overlapStart	0	CACNA1G
chr17	48639245	48639406	162	*	X13202	253962	48633568	48639469	5902	-	0	inside	62	CACNA1G-AS1
chr17	48639467	48639616	150	*	X13203	253962	48633568	48639469	5902	-	0	overlapStart	0	CACNA1G-AS1
chr17	48784980	48785069	90	*	X13204	91369	48770551	48785270	14720	-	0	inside	200	ANKRD40
chr17	48942416	48942535	120	*	X13206	400604	48944040	48945732	1693	+	1504	upstream	1504	TOB1-AS1
chr17	48942911	48943150	240	*	X13207	400604	48944040	48945732	1693	+	889	upstream	889	TOB1-AS1
chr17	48943676	48943840	165	*	X13208	400604	48944040	48945732	1693	+	199	upstream	199	TOB1-AS1
chr17	48944036	48944230	195	*	X13209	400604	48944040	48945732	1693	+	0	overlapStart	0	TOB1-AS1
chr17	48944246	48944335	90	*	X13210	400604	48944040	48945732	1693	+	0	inside	205	TOB1-AS1
chr17	48944951	48945055	105	*	X13213	10140	48939587	48945339	5753	-	0	inside	283	TOB1
chr17	48945371	48945475	105	*	X13214	10140	48939587	48945339	5753	-	31	upstream	31	TOB1
chr17	49198308	49198397	90	*	X13219	9043	49039535	49198226	158692	-	81	upstream	81	SPAG9
chr17	49198443	49198562	120	*	X13220	9043	49039535	49198226	158692	-	216	upstream	216	SPAG9
chr17	49243033	49243197	165	*	X13221	4831	49242796	49249105	6310	+	0	inside	236	NME2
chr17	49336614	49336748	135	*	X13223	51096	49337897	49375292	37396	+	1148	upstream	1148	UTP18
chr17	49337013	49337177	165	*	X13224	51096	49337897	49375292	37396	+	719	upstream	719	UTP18
chr17	49337334	49337453	120	*	X13225	51096	49337897	49375292	37396	+	443	upstream	443	UTP18
chr17	49337334	49337453	120	*	X13225	54799	49254786	49337514	82729	-	0	inside	60	MBTD1
chr17	49337733	49337852	120	*	X13226	51096	49337897	49375292	37396	+	44	upstream	44	UTP18
chr17	49337733	49337852	120	*	X13226	54799	49254786	49337514	82729	-	218	upstream	218	MBTD1
chr17	52978348	52978407	60	*	X13230	10040	52978052	53039328	61277	+	0	inside	295	TOM1L1
chr17	53044873	53045007	135	*	X13231	252983	53046126	53241449	195324	+	1118	upstream	1118	STXBP4
chr17	53045938	53046012	75	*	X13232	252983	53046126	53241449	195324	+	113	upstream	113	STXBP4
chr17	53045938	53046012	75	*	X13232	1353	53029259	53046064	16806	-	0	inside	51	COX11
chr17	53342405	53342539	135	*	X13233	3131	53342321	53402426	60106	+	0	inside	83	HLF
chr17	53499180	53499329	150	*	X13235	23531	53469974	53499341	29368	-	0	inside	11	MMD
chr17	53828183	53828218	36	*	X13236	58488	53828340	53854748	26409	+	121	upstream	121	PCTP
chr17	53828307	53828317	11	*	X13237	58488	53828340	53854748	26409	+	22	upstream	22	PCTP
chr17	54670269	54670403	135	*	X13240	9241	54671060	54672951	1892	+	656	upstream	656	NOG
chr17	54670644	54670763	120	*	X13241	9241	54671060	54672951	1892	+	296	upstream	296	NOG
chr17	54670914	54671048	135	*	X13242	9241	54671060	54672951	1892	+	11	upstream	11	NOG
chr17	54911192	54911356	165	*	X13250	8526	54911460	54946036	34577	+	103	upstream	103	DGKE
chr17	54911192	54911356	165	*	X13250	339210	54869274	54911256	41983	-	0	overlapStart	0	C17orf67
chr17	54911899	54912003	105	*	X13251	339210	54869274	54911256	41983	-	642	upstream	642	C17orf67
chr17	54991444	54991473	30	*	X13252	7706	54965270	54991409	26140	-	34	upstream	34	TRIM25
chr17	54991487	54991561	75	*	X13253	7706	54965270	54991409	26140	-	77	upstream	77	TRIM25
chr17	55055318	55055415	98	*	X13255	59342	55055468	55084129	28662	+	52	upstream	52	SCPEP1
chr17	55333466	55333570	105	*	X13256	124540	55333212	55757299	424088	+	0	inside	253	MSI2
chr17	56032806	56032985	180	*	X13267	404093	55938604	56032684	94081	-	121	upstream	121	CUEDC1
chr17	56065294	56065503	210	*	X13269	7716	56048910	56065615	16706	-	0	inside	111	VEZF1
chr17	56065766	56065900	135	*	X13270	7716	56048910	56065615	16706	-	150	upstream	150	VEZF1
chr17	56160490	56160543	54	*	X13273	140735	56160780	56167618	6839	+	236	upstream	236	DYNLL2
chr17	56160773	56160834	62	*	X13274	140735	56160780	56167618	6839	+	0	overlapStart	0	DYNLL2
chr17	56160851	56160910	60	*	X13275	140735	56160780	56167618	6839	+	0	inside	70	DYNLL2
chr17	56161031	56161135	105	*	X13276	140735	56160780	56167618	6839	+	0	inside	250	DYNLL2
chr17	56234167	56234286	120	*	X13281	55545	56234320	56236480	2161	+	33	upstream	33	MSX2P1
chr17	56402039	56402143	105	*	X13285	100506779	56402811	56431088	28278	+	667	upstream	667	TSPOAP1-AS1
chr17	56406231	56406267	37	*	X13286	9256	56378588	56406152	27565	-	78	upstream	78	TSPOAP1
chr17	56429939	56430028	90	*	X13288	6827	56422536	56429599	7064	-	339	upstream	339	SUPT4H1
chr17	56494935	56495008	74	*	X13289	54894	56431038	56494931	63894	-	3	upstream	3	RNF43
chr17	56595205	56595384	180	*	X13293	9110	56566893	56595251	28359	-	0	overlapStart	0	MTMR4
chr17	57230965	57231049	85	*	X13298	55771	57232860	57284070	51211	+	1810	upstream	1810	PRR11
chr17	57231665	57231739	75	*	X13299	55771	57232860	57284070	51211	+	1120	upstream	1120	PRR11
chr17	57231992	57232111	120	*	X13300	55771	57232860	57284070	51211	+	748	upstream	748	PRR11
chr17	57233270	57233389	120	*	X13301	348235	57187308	57232800	45493	-	469	upstream	469	SKA2
chr17	57408528	57408549	22	*	X13302	388403	57409053	57479095	70043	+	503	upstream	503	YPEL2
chr17	57408565	57408699	135	*	X13303	388403	57409053	57479095	70043	+	353	upstream	353	YPEL2
chr17	57408862	57408869	8	*	X13304	388403	57409053	57479095	70043	+	183	upstream	183	YPEL2
chr17	57642826	57642930	105	*	X13306	79665	57642886	57685713	42828	+	0	overlapStart	0	DHX40
chr17	57695845	57695949	105	*	X13308	1213	57697050	57774317	77268	+	1100	upstream	1100	CLTC
chr17	57970710	57970919	210	*	X13311	51174	57936841	57970306	33466	-	403	upstream	403	TUBD1
chr17	58155992	58156111	120	*	X13312	63897	58120552	58156292	35741	-	0	inside	180	HEATR6
chr17	58156277	58156396	120	*	X13313	63897	58120552	58156292	35741	-	0	overlapStart	0	HEATR6
chr17	58227153	58227317	165	*	X13314	762	58227302	58248260	20959	+	0	overlapStart	0	CA4
chr17	58469031	58469540	510	*	X13317	84669	58254691	58469586	214896	-	0	inside	45	USP32
chr17	58499286	58499390	105	*	X13318	124773	58499865	58508787	8923	+	474	upstream	474	C17orf64
chr17	58755353	58755517	165	*	X13321	54828	58755172	59470199	715028	+	0	inside	180	BCAS3
chr17	59488437	59488587	151	*	X13322	388407	59489112	59490641	1530	+	524	upstream	524	LINC02875
chr17	59489233	59489277	45	*	X13323	388407	59489112	59490641	1530	+	0	inside	120	LINC02875
chr17	59529711	59529800	90	*	X13325	9496	59529779	59562471	32693	+	0	overlapStart	0	TBX4
chr17	59940800	59940919	120	*	X13328	83990	59756547	59940920	184374	-	0	inside	0	BRIP1
chr17	60005330	60005434	105	*	X13330	57508	59942728	60005377	62650	-	0	overlapStart	0	INTS2
chr17	60142383	60142487	105	*	X13331	9969	60019966	60142643	122678	-	0	inside	155	MED13
chr17	60142647	60142772	126	*	X13332	9969	60019966	60142643	122678	-	3	upstream	3	MED13
chr17	60143397	60143501	105	*	X13333	9969	60019966	60142643	122678	-	753	upstream	753	MED13
chr17	60704795	60704989	195	*	X13338	9902	60704762	60770962	66201	+	0	inside	32	MRC2
chr17	60885459	60885593	135	*	X13346	162333	60778675	60885705	107031	-	0	inside	111	MARCHF10
chr17	61523490	61523579	90	*	X13349	1534	61509665	61523722	14058	-	0	inside	142	CYB561
chr17	61524060	61524179	120	*	X13350	1534	61509665	61523722	14058	-	337	upstream	337	CYB561
chr17	61553729	61553953	225	*	X13351	1636	61554422	61599203	44782	+	468	upstream	468	ACE
chr17	61554719	61554855	137	*	X13352	1636	61554422	61599203	44782	+	0	inside	296	ACE
chr17	61600842	61600991	150	*	X13353	81033	61600695	61626338	25644	+	0	inside	146	KCNH6
chr17	61627263	61627397	135	*	X13356	10238	61627796	61671642	43847	+	398	upstream	398	DCAF7
chr17	61678438	61678587	150	*	X13358	51204	61678231	61685725	7495	+	0	inside	206	TACO1
chr17	61699688	61700062	375	*	X13359	4215	61699775	61773670	73896	+	0	overlapStart	0	MAP3K3
chr17	61776159	61776215	57	*	X13360	729683	61777698	61780045	2348	+	1482	upstream	1482	LOC729683
chr17	61776781	61776885	105	*	X13361	729683	61777698	61780045	2348	+	812	upstream	812	LOC729683
chr17	61777051	61777185	135	*	X13362	729683	61777698	61780045	2348	+	512	upstream	512	LOC729683
chr17	61777276	61777365	90	*	X13363	729683	61777698	61780045	2348	+	332	upstream	332	LOC729683
chr17	61777426	61777560	135	*	X13364	729683	61777698	61780045	2348	+	137	upstream	137	LOC729683
chr17	61819181	61819285	105	*	X13366	92335	61780192	61819330	39139	-	0	inside	44	STRADA
chr17	61851559	61851693	135	*	X13367	11325	61851567	61896677	45111	+	0	overlapStart	0	DDX42
chr17	61851559	61851693	135	*	X13367	57003	61822610	61851088	28479	-	470	upstream	470	CCDC47
chr17	61851874	61851978	105	*	X13368	57003	61822610	61851088	28479	-	785	upstream	785	CCDC47
chr17	61852819	61852923	105	*	X13369	57003	61822610	61851088	28479	-	1730	upstream	1730	CCDC47
chr17	61904954	61905043	90	*	X13370	5705	61904770	61909387	4618	+	0	inside	183	PSMC5
chr17	61904954	61905043	90	*	X13370	117246	61896793	61905031	8239	-	0	overlapStart	0	FTSJ3
chr17	61905299	61905433	135	*	X13371	117246	61896793	61905031	8239	-	267	upstream	267	FTSJ3
chr17	61920243	61920373	131	*	X13376	6603	61909441	61920351	10911	-	0	overlapStart	0	SMARCD2
chr17	62075624	62075773	150	*	X13380	92340	62075711	62081644	5934	+	0	overlapStart	0	PRR29
chr17	62075834	62076197	364	*	X13381	92340	62075711	62081644	5934	+	0	inside	122	PRR29
chr17	62097892	62097933	42	*	X13382	3384	62079955	62097994	18040	-	0	inside	60	ICAM2
chr17	62207553	62207557	5	*	X13383	2081	62120390	62207502	87113	-	50	upstream	50	ERN1
chr17	62207676	62207777	102	*	X13384	2081	62120390	62207502	87113	-	173	upstream	173	ERN1
chr17	62207853	62207957	105	*	X13385	2081	62120390	62207502	87113	-	350	upstream	350	ERN1
chr17	62340326	62340505	180	*	X13386	55852	62224795	62340653	115859	-	0	inside	147	TEX2
chr17	62340566	62340670	105	*	X13387	55852	62224795	62340653	115859	-	0	overlapStart	0	TEX2
chr17	62493212	62493301	90	*	X13388	11232	62473902	62493184	19283	-	27	upstream	27	POLG2
chr17	62501852	62501986	135	*	X13389	90799	62503158	62534062	30905	+	1171	upstream	1171	CEP95
chr17	62502047	62502181	135	*	X13390	90799	62503158	62534062	30905	+	976	upstream	976	CEP95
chr17	62502407	62502706	300	*	X13391	90799	62503158	62534062	30905	+	451	upstream	451	CEP95
chr17	62502407	62502706	300	*	X13391	1655	62494374	62502484	8111	-	0	overlapStart	0	DDX5
chr17	62832662	62833126	465	*	X13398	440456	62775189	62833302	58114	-	0	inside	175	PLEKHM1P1
chr17	62915426	62915575	150	*	X13399	374819	62850488	62915586	65099	-	0	inside	10	LRRC37A3
chr17	62915791	62915925	135	*	X13400	374819	62850488	62915586	65099	-	204	upstream	204	LRRC37A3
chr17	62971713	62971832	120	*	X13401	201283	62962668	62971703	9036	-	9	upstream	9	AMZ2P1
chr17	63052809	63052910	102	*	X13403	10672	63005407	63052920	47514	-	0	inside	9	GNA13
chr17	63052977	63052988	12	*	X13404	10672	63005407	63052920	47514	-	56	upstream	56	GNA13
chr17	63053163	63053312	150	*	X13405	10672	63005407	63052920	47514	-	242	upstream	242	GNA13
chr17	63133186	63133290	105	*	X13407	8787	63133456	63223821	90366	+	165	upstream	165	RGS9
chr17	64188057	64188161	105	*	X13415	201134	63631658	64188212	556555	-	0	inside	50	CEP112
chr17	64298111	64298230	120	*	X13416	5578	64298926	64806862	507937	+	695	upstream	695	PRKCA
chr17	64298317	64298496	180	*	X13417	5578	64298926	64806862	507937	+	429	upstream	429	PRKCA
chr17	64298752	64298931	180	*	X13418	5578	64298926	64806862	507937	+	0	overlapStart	0	PRKCA
chr17	64959842	64959946	105	*	X13420	27092	64960980	65029518	68539	+	1033	upstream	1033	CACNG4
chr17	64960502	64960816	315	*	X13421	27092	64960980	65029518	68539	+	163	upstream	163	CACNG4
chr17	64960967	64961041	75	*	X13422	27092	64960980	65029518	68539	+	0	overlapStart	0	CACNG4
chr17	65241278	65241487	210	*	X13426	9931	65066554	65241319	174766	-	0	overlapStart	0	HELZ
chr17	65242111	65242215	105	*	X13427	9931	65066554	65241319	174766	-	791	upstream	791	HELZ
chr17	65362353	65362442	90	*	X13428	5718	65336619	65362721	26103	-	0	inside	278	PSMD12
chr17	65821225	65821329	105	*	X13429	2186	65821780	65980494	158715	+	450	upstream	450	BPTF
chr17	65821616	65821825	210	*	X13430	2186	65821780	65980494	158715	+	0	overlapStart	0	BPTF
chr17	65990133	65990417	285	*	X13434	284018	65987217	65989765	2549	-	367	upstream	367	C17orf58
chr17	65991759	65991848	90	*	X13435	284018	65987217	65989765	2549	-	1993	upstream	1993	C17orf58
chr17	66031692	66031755	64	*	X13437	3838	66031848	66042970	11123	+	92	upstream	92	KPNA2
chr17	66097589	66097624	36	*	X13439	100499466	66097696	66132070	34375	+	71	upstream	71	LINC00674
chr17	66097683	66097693	11	*	X13440	100499466	66097696	66132070	34375	+	2	upstream	2	LINC00674
chr17	66192711	66192849	139	*	X13443	440461	66194801	66196443	1643	+	1951	upstream	1951	ARHGAP27P2
chr17	66192929	66193033	105	*	X13444	440461	66194801	66196443	1643	+	1767	upstream	1767	ARHGAP27P2
chr17	66193304	66193528	225	*	X13445	440461	66194801	66196443	1643	+	1272	upstream	1272	ARHGAP27P2
chr17	66244060	66244164	105	*	X13448	51321	66244145	66253305	9161	+	0	overlapStart	0	AMZ2
chr17	66244210	66244449	240	*	X13449	51321	66244145	66253305	9161	+	0	inside	64	AMZ2
chr17	66287296	66287475	180	*	X13450	9120	66263167	66287405	24239	-	0	overlapStart	0	SLC16A6
chr17	66287851	66287970	120	*	X13451	9120	66263167	66287405	24239	-	445	upstream	445	SLC16A6
chr17	66453280	66453384	105	*	X13452	55062	66417422	66453653	36232	-	0	inside	268	WIPI1
chr17	66453594	66453658	65	*	X13453	55062	66417422	66453653	36232	-	0	overlapStart	0	WIPI1
chr17	66454055	66454249	195	*	X13454	55062	66417422	66453653	36232	-	401	upstream	401	WIPI1
chr17	66596877	66596996	120	*	X13457	54757	66531257	66597095	65839	-	0	inside	98	FAM20A
chr17	66597373	66597567	195	*	X13458	54757	66531257	66597095	65839	-	277	upstream	277	FAM20A
chr17	66597717	66597851	135	*	X13459	54757	66531257	66597095	65839	-	621	upstream	621	FAM20A
chr17	68165839	68165943	105	*	X13461	400617	68163102	68165543	2442	-	295	upstream	295	KCNJ2-AS1
chr17	70115817	70115885	69	*	X13466	6662	70117161	70122560	5400	+	1275	upstream	1275	SOX9
chr17	70116860	70116944	85	*	X13467	6662	70117161	70122560	5400	+	216	upstream	216	SOX9
